,name,x,y
116,카페공작소,126.859876681647,33.5246408594197
135,카페그라나다,126.464063440822,33.4994664477733
124,카페글렌코,126.733242375965,33.433673118135
133,카페노티드 제주애월,126.309727828319,33.4632634899794
92,카페더라이트,126.93599539593,33.4656363800503
138,카페더콘테나,126.678960128696,33.4980845354554
143,카페두가시,126.366632866333,33.2355026785523
35,카페라라라,126.44248234513,33.2534011805032
128,카페라라라,126.878938743767,33.5288506010147
127,카페록록,126.878938743767,33.5288506010147
152,카페루시아 본점,126.363080109987,33.2352212649383
25,카페리,126.839652454381,33.5339526545326
30,카페브리프,126.415674792765,33.4583425152629
87,카페서연의집,126.655567630404,33.2694324178633
40,카페세렌디,126.41087162293,33.2499300875837
45,카페유주,126.257236390845,33.4054790682522
119,카페이피엘,126.657006375706,33.2752080061622
