,name,x,y
97,식당마요네즈,126.478664179733,33.488911070371
88,신가네짬뽕,126.165928412078,33.3326192868026
163,신설오름,126.54157053505,33.5054323342969
177,심야식당,126.50682832794,33.235761711646
172,쌍둥이횟집,126.562909733598,33.2465984913452
107,아서원,126.559286445208,33.248515915462
191,아임파인,126.582182743085,33.5198813473834
56,애월식탁,126.310110865964,33.4627490145771
114,애월하미,126.309143643915,33.4638850333701
61,얌얌돈까스,126.856174464099,33.5231606067676
54,양가형제,126.254020912003,33.3073576010795
4,어부피자,126.892637881488,33.4433230211492
171,엄블랑,126.195049652289,33.2974322705258
184,연돈,126.407165503501,33.2589023562622
58,연월,126.346903687846,33.4570122575447
3,영육일삼,126.488340397698,33.2344417105982
18,오일장반점,126.247308877859,33.2197715689045
139,오크라,126.29608063655,33.4387877050407
