,name,x,y
0,고집돌우럭 중문점,126.416707323322,33.2579833781002
1,색달식당 중문본점,126.41346577255,33.2576219984043
2,맛나식당,126.916013018154,33.4485368642457
3,미영이네식당,126.249810398098,33.2177456029533
4,춘심이네 본점,126.370541397903,33.2644792718898
5,가시아방국수,126.918078741951,33.4386292568527
6,수두리보말칼국수,126.425000716964,33.2515665716172
7,제주 오성 본점,126.414666453661,33.2557026953152
8,쌍둥이횟집,126.562909733598,33.2465984913452
9,해왓,126.917166253896,33.4385220800937
10,네거리식당,126.559286445208,33.248515915462
11,당케올레국수,126.843337184878,33.3252934820091
12,갈치왕,126.390760291418,33.2646536486934
13,돈이랑,126.409094060753,33.2576980450082
14,복자씨연탄구이,126.919750408189,33.4691643005487
15,큰돈가 중문점,126.415126430445,33.2551344940507
16,동해미락,126.568226340864,33.2436675559946
17,부두식당,126.251031679557,33.2188214636735
18,가시식당,126.771439649932,33.3530800871617
19,천짓골식당,126.561305174762,33.2482403013244
20,칠돈가 중문점,126.414462727177,33.2574629624945
21,용이식당,126.560476076387,33.2511023039049
22,고씨네천지국수,126.560759500462,33.2517416592351
23,자리돔횟집,126.574613109375,33.2555510581229
24,뽈살집 제주본점,126.563116864537,33.2506675559908
25,난드르바당,126.371011234527,33.2346304868714
26,흑돼지BBQ,126.559444890546,33.2465145867881
27,산방식당,126.254198293055,33.223362891958
28,국수바다 본점,126.405966620554,33.2585590682091
29,삼보식당,126.559075018527,33.2477533786169
30,대기정,126.428551115104,33.2402750470828
31,큰돈가 본점 고기장,126.291006945924,33.2084603123132
32,바다를본돼지 서귀포점,126.567574972689,33.2430688639168
33,덕승식당,126.251177947271,33.2192926260573
34,공천포식당,126.64258544722,33.266389016263
35,봉순이네흑돼지,126.27956897287,33.2777665360971
36,은희네해장국 서귀포점,126.582178274354,33.260484999536
37,한라전복,126.245195080577,33.2304838991975
38,덤장 중문점,126.408186632425,33.2577084260569
39,고등어쌈밥,126.92075579329,33.449465129432
40,순천미향,126.312482417814,33.2356694064218
41,중문흑돼지천국,126.43698375557,33.23977306912
42,하원가흑돼지,126.448751184078,33.2426951091126
43,제주한라국수,126.42441752766,33.250284652014
44,경미네집,126.933504757815,33.4612390916844
45,돌집식당,126.800734017451,33.3940137283311
46,오가네전복설렁탕 서귀포본점,126.589516881428,33.2681913241371
47,금박돈,126.933644515429,33.4613460974885
48,옥돔식당,126.248999398831,33.2199759019853
49,남양수산,126.914101871678,33.4502136342001
50,돈사돈 중문점,126.433046666859,33.2509953679212
51,우정회센타,126.563215737458,33.2496453644397
52,산방산초가집,126.338696683152,33.2455136640384
53,칠돈가 서광직영점,126.303516711869,33.2863991522193
54,코코마마 성산점,126.934316641167,33.4610124089582
55,오조해녀의집,126.922293910822,33.4697358277887
56,부촌식당,126.917012516813,33.4489782448909
57,만선식당,126.249794723487,33.2178729065457
58,가람돌솥밥,126.431297158467,33.2496632565012
59,칠돈가 성산직영점,126.916947804229,33.4681209162913
60,만덕이네,126.801092828441,33.393342328246
61,춘미향식당,126.296492900677,33.2314367174996
62,돈블랙 서귀포본점,126.514996264479,33.2487127260843
63,남경미락,126.30881632585,33.2302341590121
64,제주곰집,126.490770246765,33.2349074545798
65,그리운바다 성산포,126.9300520023,33.4698350269409
66,시흥해녀의집,126.908303285183,33.4779815692694
67,올레왕갈치,126.562749694594,33.2485477950997
68,제일수산횟집,126.560430719742,33.2513953536544
69,해월정 서귀포점,126.369993536005,33.2630103778795
70,섬돼지,126.512470787466,33.2507282682357
71,중문회포장센터 새벽야시장,126.429267979755,33.2466275728695
72,숙성도 중문점,126.407510397505,33.2583337253269
73,기억나는집,126.562169284541,33.245102786341
74,한라전복,126.916977153672,33.4709615436249
75,고미,126.557529086044,33.2491991522648
76,김부자식당,126.606698018772,33.2394403589623
77,기운네흑돼지,126.558776299309,33.2498852156423
78,문치비 본점,126.506022517966,33.2528646540291
79,칠돈가 표선직영점,126.844045120192,33.3258657347213
80,해심가든,126.426528247574,33.2519295854302
81,형제도식당 본점,126.412814816032,33.2577789639437
82,어멍횟집,126.915983424569,33.447884708545
83,솔동산고기국수,126.565223153339,33.2429452564123
84,성읍칠십리식당,126.801355320666,33.3892721233315
85,만족한상회,126.426729473167,33.2535040243361
86,복돼지식당,126.802142976761,33.3973639588179
87,커큐민흑돼지,126.921122472756,33.4497908449445
88,올레삼다정,126.569840612818,33.2530980764684
89,까망돼지 서귀포점,126.577500926237,33.2551540874406
90,은희네해장국,126.431720952756,33.2510993151025
91,어조횟집,126.930814997917,33.4604365394976
92,신우성흑돼지,126.411556504447,33.249698457597
93,제주선채향,126.298982387809,33.2263963985286
94,새벽숯불가든,126.906701739594,33.4676156699205
95,알동네집 화순점,126.340695682571,33.2535892396541
96,거멍국수,126.304410090523,33.2443739849762
97,청춘괴기,126.510434137788,33.2535456968697
98,앙끄레국수,126.51185394546,33.2476653633735
99,낭쿰낭쿰,126.560759500462,33.2517416592351
100,목포고을,126.407080217774,33.2583892884218
101,꽃가람,126.914959921558,33.4508988190387
102,서광보말칼국수,126.321983519712,33.2892380055785
103,맨도롱 해장국,126.560103683633,33.2470816098434
104,가스름식당,126.77197520701,33.3530826045178
105,제주명가두루치기,126.571022248238,33.2495785863585
106,돈이랑 성산점,126.916026626615,33.447473422572
107,중앙식당,126.334930152496,33.24669768923
108,중문그때그집,126.390082201685,33.2642386454093
109,다도,126.506927251495,33.233715945677
110,나원회포차,126.567424989579,33.2497082233738
111,중문신라원,126.417150290098,33.2549504182081
