,name,x,y
0,제리스펍,126.563721018229,33.2431504372879
1,제주약수터 본점,126.56161861637,33.2477455999516
2,제주약수터 올레시장점,126.562711466211,33.2490057791008
3,사우스바운더,126.402390847201,33.2565205027411
4,모루쿠다,126.577207512741,33.2580762647256
5,요리바카,126.427479408167,33.2513086927406
6,스피닝울프,126.918168422686,33.4498632234159
7,이공이시,126.411556504447,33.249698457597
8,팁시테이블,126.504246507286,33.2527341540802
9,좀녀와농부,126.903585094988,33.3913131029058
10,위미테이블,126.666653295531,33.2752569683183
11,아지,126.509132392203,33.2570479835703
12,역전할머니맥주 서귀포신시가지점,126.508047103617,33.2527779184793
13,리볼버,126.402566791676,33.2564965536117
14,빨간집 서귀포점,126.563926409446,33.2469279094962
15,동남막걸리,126.914589813352,33.4501396784867
16,83년생김지영,126.327703043832,33.3091364749917
17,다미야 서귀포점,126.558177331095,33.2548702733638
18,마루아라,126.563921503621,33.2467273696181
19,알리바이룸,126.919404758385,33.4385856761468
20,기어서집까지,126.565574127547,33.2498212379508
21,우드스탁,126.564388944272,33.2475009839152
22,엉또민속주점,126.505012610223,33.2514950342691
23,바머스크,126.56371555875,33.2456748950038
24,HFF,126.719018208888,33.2800627552757
25,주점부리,126.935023638778,33.465259092038
26,곱을락,126.507114819076,33.2530015271622
27,웨이브라운지,126.412973397305,33.2552163144993
28,마시오름,126.560045889923,33.2552105008869
29,주점부리 신양본점,126.922309392182,33.4365764815423
30,야키토리타키비,126.423377835823,33.2525218096001
31,닐모리동동,126.561414068423,33.2486742794343
32,육지것들,126.423982678719,33.2503725304437
33,쉬림포크,126.9154311938,33.4488315662508
34,육회포차 서귀포본점,126.560869704666,33.2510771865042
35,블랙바 서귀포점,126.563484929083,33.2423146081883
36,역전할머니맥주 제주동홍점,126.573197264836,33.2567515958057
37,밀회관 서귀포점,126.505675196593,33.2398759563795
38,조르지네이상한가게,126.558480840606,33.2504481366385
39,모영,126.915998061222,33.448878925519
40,모퉁이샵,126.934157458986,33.461698900392
41,임창정의소주한잔 서귀포점,126.564004655177,33.2476152263965
42,찰스앤바비,126.429485198322,33.2459115985937
43,뮈르,126.387530606245,33.2449617417414
44,마주앉아,126.564703173353,33.2475793538552
45,아지 법환점,126.506892272505,33.2350736612157
46,이듸포차,126.251289125778,33.2200172913135
47,두꺼비,126.830200289292,33.3203215910055
48,역전할머니맥주 중문점,126.426068071833,33.2515079376742
49,은주식당,126.278493950861,33.2497961434763
50,성산연화,126.932443544895,33.4618570222651
51,데블스도어 제주신화월드점,126.317477950826,33.3068460968274
52,로바타탄요 제주,126.332538342542,33.3100748801007
53,모모,126.505275876701,33.2540973655151
54,늘여름,126.56128577182,33.247098137535
55,어른이보호구역,126.915152024214,33.4493442121294
56,괸당포차,126.565041999169,33.2423453086541
57,더쏠,126.412908972473,33.2610458890734
58,키자나,-1.0,-1.0
59,가가호호,126.656815008283,33.2744351411934
60,바다펍,126.921954260947,33.4371020794398
61,숲숲포레스트,126.509994387463,33.2524666107113
62,술이조화,126.422784788123,33.2520565262781
63,와인씨 제주,126.366779845257,33.2346551820067
64,블루홀,126.659595170744,33.274353162513
65,서핑캠퍼,126.835602997729,33.3255898610712
66,해바라기,126.72003524363,33.3123499772476
67,소심한이층,126.932508070091,33.4652096021027
68,꼬란,126.567588735932,33.2496220559544
69,창흥상회편의점포차,126.556336546298,33.2642818609093
70,페닌슐라 롯데호텔제주,126.410330074977,33.2485996126094
71,안녕모슬포,126.249515138368,33.22088143933
72,키다리네살롱,126.333180191698,33.2442351095766
73,헤븐앤얼스,126.557941678007,33.2477077001644
74,이자카야범,126.522922579729,33.2568982468877
75,토로,126.567267975814,33.2457717883395
76,취향의온도,126.933308419245,33.461413447721
77,리얼펍 제주1호점,126.509578928015,33.2524005968565
78,더루머스,126.563953845999,33.2445791670341
79,와라와라 서귀포서홍점,126.555922411109,33.2589941362885
80,한잔하게,126.511243608621,33.2522510787201
81,최고봉주방,126.5127665479,33.237631740342
82,후추,126.506892272505,33.2350736612157
83,표선주막,126.829475626116,33.3272501542248
84,주점부리 표선점,126.831556972132,33.3238584536758
85,청춘포차,126.424009253413,33.2502964664323
86,술고래,126.424009253413,33.2502964664323
87,속에천불 청송얼음막걸리 동홍점,126.571896447658,33.2572215619218
88,팔도실비집 신서귀포점,126.509465248725,33.2537900967743
89,역전할머니맥주 제주 표선점,126.833831162522,33.3256075198217
90,솔동산스토리,126.563930826736,33.2437910607267
91,카페베트로,126.307543154776,33.3065311964764
92,함지박,126.565339559007,33.2496683133127
93,다소니,126.425695910016,33.251969563301
94,항공모함 감성포차주점,126.56339600097,33.246950392681
95,새로고침,126.920511511514,33.4367585501027
96,오십바,126.563213727897,33.2433834416309
97,빈스가게,126.83253464316,33.3253104955495
98,그로토바,126.405574259325,33.2441694846606
99,노가리앤비어 강정점,126.504024945535,33.2527279510486
100,살롱드문가든,126.564458845032,33.2470807983266
101,물메,126.904664145706,33.4461794190556
102,달달한밤,126.91427007083,33.4507772576214
103,마토네,126.555359182277,33.2634253395586
104,서중주막,126.719746824695,33.2794719375529
105,수작,126.503325155946,33.2527687067577
106,가건물,126.836573617206,33.3246518252791
107,다랑쉬,126.844192666032,33.3230428304449
108,주민상회 서귀포색달점,126.412573355298,33.2618675733039
109,71포차,126.252202155554,33.2217621761507
110,고부루키친,126.552532516867,33.2470598301141
111,우동육회포차 서귀포본점,126.56110852559,33.2477595794758
112,우수수,126.183852047077,33.2855429808903
113,노가리앤비어 서홍점,126.555409108428,33.2614087563958
