name,x,y
오늘술집주다방 제주연동점,126.4910254,33.48705288
이자까야 숲,126.4902925,33.48680599
일도가공,126.5266383,33.51400405
라비에,126.5297921,33.49869585
수리코,126.2258153,33.34215387
제주주당,126.5394396,33.50730443
주민상회 제주노형점,126.4787871,33.48808041
에스토에스디네로,126.5344797,33.48697003
내도음악상가,126.4456119,33.49791531
주력,126.5283849,33.49924562
호랑이,126.6640407,33.54226571
타니,126.5439799,33.49207961
짙은,126.5266706,33.49615635
괜찮은술책,126.8950895,33.49259
한신포차 제주연동점,126.4912422,33.48675715
기분,126.5319586,33.51580653
빨간집 연동점,126.4961804,33.48612042
빨간집 아라점,126.545345,33.47398735
정글북바이앨리스,126.4889053,33.48560332
제주탑동골목,126.5260878,33.51533675
단또,126.5304186,33.49744258
파라디스코 레트로퓨처,126.5275961,33.49968674
미술집,126.4861271,33.48327772
오늘와인한잔 노형점,126.4829399,33.48386267
뻐꾸기 제주점,126.5290046,33.49984852
더문,126.4910595,33.48676109
성두길15포차,126.4943592,33.49161236
맵수다 노형점,126.4754198,33.48976381
김씨술생활 제주함덕점,126.6701771,33.54110004
애월포차,126.3070707,33.45121756
아일랜드스톤,126.5296529,33.49888475
다미야,126.4827063,33.48410044
혜안,126.4533225,33.45040151
제주사자,126.5308185,33.49098247
간또 제주본점,126.4908945,33.48821756
고래밥,126.317363,33.46480628
